parent,title_no,internal_doc_type,image_url,description,title,title_phonetic,url,tags,path,_version_,internal_doc_id,popularity,root,alias,title_edge_ngram,id,alias_no,adult,last_modified,parents
Fiskeklær og sko,Fiskevest,category,/3255/3255653/i.60x75!m.jpg,24 produkter,Fiskevest,Fiskevest,/kategorier/fiskevest,products,Sport og friluftsliv>Fiske>Fiskeklær og sko>Fiskevest,1717733687534026757,13671,1103,Sport og friluftsliv,,Fiskevest,13671,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Fiske,Fiskeklær og sko"
Søvn og overnatting,Fjellduk,category,/1700/1700168/original.54x75!m.jpg,58 produkter,Fjellduk,Fjellduk,/kategorier/fjellduk,products,Sport og friluftsliv>Friluftsliv>Søvn og overnatting>Fjellduk,1717733687535075328,11637,6036,Sport og friluftsliv,"bivouac,fjellduken,jervenduken",Fjellduk,11637,"fjellduken,jervenduken,bivouac",false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Friluftsliv,Søvn og overnatting"
Ski,Fjellski,category,/3200/3200136/original.6x75!m.jpg,524 produkter,Fjellski,Fjellski,/kategorier/fjellski,filter,Sport og friluftsliv>Vintersport>Ski>Fjellski,1717733687535075329,12717,10633,Sport og friluftsliv,,Fjellski,12717,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Vintersport,Ski"
Tursko og støvler,Fjellsko,category,/2841/2841712/stovler.78x75!m.jpg,183 produkter,Fjellsko,Fjellsko,/kategorier/fjellsko,products,Klær og sko>Sko>Tursko og støvler>Fjellsko,1717733687535075330,11426,5538,Klær og sko,sko,Fjellsko,11426,sko,false,2021-11-29T04:01:40.011Z,"Klær og sko,Sko,Tursko og støvler"
Tursko og støvler,Fjellstøvler og jaktstøvler,category,/3037/3037027/original.56x75!m.png,81 produkter,Fjellstøvler og jaktstøvler,Fjellstøvler og jaktstøvler,/kategorier/fjellstoevler-og-jaktstoevler,products,Klær og sko>Sko>Tursko og støvler>Fjellstøvler og jaktstøvler,1717733687535075331,11425,3414,Klær og sko,"fjellstøvel,jaktsko,jaktstøvel",Fjellstøvler og jaktstøvler,11425,"fjellstøvel,jaktsko,jaktstøvel",false,2021-11-29T04:01:40.011Z,"Klær og sko,Sko,Tursko og støvler"
TV og hjemmekino,Fjernkontroller,category,/272/272060/12852.150x75!m.jpg,41 produkter,Fjernkontroller,Fjernkontroller,/kategorier/fjernkontroller,products,Lyd og bilde>TV og hjemmekino>Fjernkontroller,1717733687536123904,70,1486,Lyd og bilde,,Fjernkontroller,70,,false,2021-11-29T04:01:40.011Z,"Lyd og bilde,TV og hjemmekino"
Sengesett,Flanellsengesett,category,/3025/3025065/original.102x75!m.jpg,224 produkter,Flanellsengesett,Flanellsengesett,/kategorier/flanellsengesett,filter,Hjem og husholdning>Tekstil>Sengetøy>Sengesett>Flanellsengesett,1717733687536123905,12691,2386,Hjem og husholdning,"flanell,sengesett",Flanellsengesett,12691,"flanell,sengesett",false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Tekstil,Sengetøy,Sengesett"
Ammeprodukter og mammautstyr,Flaskevarmer og Sterilisator,category,/2972/2972432/original.44x75!m.jpg,25 produkter,Flaskevarmer og Sterilisator,Flaskevarmer og Sterilisator,/kategorier/flaskevarmer-og-sterilisator,products,Foreldre og barn>Ammeprodukter og mammautstyr>Flaskevarmer og Sterilisator,1717733687537172480,11741,1681,Foreldre og barn,,Flaskevarmer og Sterilisator,11741,,false,2021-11-29T04:01:40.011Z,"Foreldre og barn,Ammeprodukter og mammautstyr"
Vin- og barutstyr,Flaskeåpner,category,/2887/2887506/original.76x75!m.jpg,23 produkter,Flaskeåpner,Flaskeåpner,/kategorier/flaskeapner,products,Hjem og husholdning>Kjøkken>Vin- og barutstyr>Flaskeåpner,1717733687537172481,11991,1087,Hjem og husholdning,"flaske,åpner",Flaskeåpner,11991,"flaske,åpner",false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Kjøkken,Vin- og barutstyr"
Laken,Flatt laken,category,/3025/3025917/original.54x75!m.jpg,95 produkter,Flatt laken,Flatt laken,/kategorier/flatt-laken,filter,Hjem og husholdning>Tekstil>Sengetøy>Laken>Flatt laken,1717733687537172482,12704,1456,Hjem og husholdning,,Flatt laken,12704,,false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Tekstil,Sengetøy,Laken"
Ullgenser og fleecejakke,Fleecegenser,category,/3162/3162202/i.52x75!m.png,1020 produkter,Fleecegenser,Fleecegenser,/kategorier/fleecegenser,filter,Klær og sko>Overdeler>Ullgenser og fleecejakke>Fleecegenser,1717733687538221056,13286,18069,Klær og sko,,Fleecegenser,13286,,false,2021-11-29T04:01:40.011Z,"Klær og sko,Overdeler,Ullgenser og fleecejakke"
Ullgenser og fleecejakke,Fleecejakke,category,/3162/3162200/i.50x75!m.jpg,1020 produkter,Fleecejakke,Fleecejakke,/kategorier/fleecejakke,filter,Klær og sko>Overdeler>Ullgenser og fleecejakke>Fleecejakke,1717733687538221057,13284,18069,Klær og sko,,Fleecejakke,13284,,false,2021-11-29T04:01:40.011Z,"Klær og sko,Overdeler,Ullgenser og fleecejakke"
Bad,Fliser,category,/1764/1764796/original.94x75!m.jpg,42 produkter,Fliser,Fliser,/kategorier/fliser,products,Bygg og verktøy>Bad>Fliser,1717733687538221058,10311,1143,Bygg og verktøy,,Fliser,10311,,false,2021-11-29T04:01:40.011Z,"Bygg og verktøy,Bad"
Verktøy,Fliskutter,category,/1680/1680864/original.94x75!m.jpg,33 produkter,Fliskutter,Fliskutter,/kategorier/fliskutter,products,Bygg og verktøy>Verktøy>Fliskutter,1717733687539269632,11453,1303,Bygg og verktøy,"fliskapper,flissag",Fliskutter,11453,"flissag,fliskapper",false,2021-11-29T04:01:40.011Z,"Bygg og verktøy,Verktøy"
I enden av snøret,Flue,category,/3258/3258509/WEB_Image%20-651051048.144x75!m.jpg,928 produkter,Flue,Flue,/kategorier/flue,filter,Sport og friluftsliv>Fiske>I enden av snøret>Flue,1717733687539269633,13677,1093,Sport og friluftsliv,,Flue,13677,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Fiske,I enden av snøret"
Skadedyrbekjempelse,Fluefelle,category,/3174/3174497/i.64x75!m.jpg,167 produkter,Fluefelle,Fluefelle,/kategorier/fluefelle,filter,Hage og utemiljø>Skadedyrbekjempelse>Fluefelle,1717733687539269634,13309,2281,Hage og utemiljø,,Fluefelle,13309,,false,2021-11-29T04:01:40.011Z,"Hage og utemiljø,Skadedyrbekjempelse"
Fiskesnelle,Fluesnelle,category,/3265/3265657/WEB_Image_web_image_halo_black_stealth__67__105818_-1686318805_plid_391018.74x75!m.jpg,250 produkter,Fluesnelle,Fluesnelle,/kategorier/fluesnelle,filter,Sport og friluftsliv>Fiske>Fiskesnelle>Fluesnelle,1717733687539269635,13723,1383,Sport og friluftsliv,,Fluesnelle,13723,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Fiske,Fiskesnelle"
Fiskestang,Fluestang,category,/3262/3262759/17b24d892c434dae8f68d7fcaae55f07.100x75!m.png,322 produkter,Fluestang,Fluestang,/kategorier/fluestang,filter,Sport og friluftsliv>Fiske>Fiskestang>Fluestang,1717733687540318208,13706,1471,Sport og friluftsliv,,Fluestang,13706,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Fiske,Fiskestang"
Hagestol,Fluktstol,category,/2942/2942708/original.80x75!m.jpg,451 produkter,Fluktstol,Fluktstol,/kategorier/fluktstol,filter,Hage og utemiljø>Hagemøbler>Hagestol>Fluktstol,1717733687540318209,12132,2102,Hage og utemiljø,,Fluktstol,12132,,false,2021-11-29T04:01:40.011Z,"Hage og utemiljø,Hagemøbler,Hagestol"
Munn og tann,Fluortabletter,category,/3215/3215742/Nycodent-fluorix-D3-05mg-meple-styrker-tennene-100stk.359x600m.44x75!m.jpg,13 produkter,Fluortabletter,Fluortabletter,/kategorier/fluortabletter,products,Skjønnhet og helse>Apotek>Munn og tann>Fluortabletter,1717733687540318210,13507,1091,Skjønnhet og helse,,Fluortabletter,13507,,false,2021-11-29T04:01:40.011Z,"Skjønnhet og helse,Apotek,Munn og tann"
Treningsutstyr,Foam roller,category,/3286/3286090/original.110x75!m.jpg,45 produkter,Foam roller,Foam roller,/kategorier/foam-roller,products,Sport og friluftsliv>Trening>Treningsutstyr>Foam roller,1717733687540318211,11678,1928,Sport og friluftsliv,"foam,massasjerulle,point,roller,skumrulle,trigger",Foam roller,11678,"trigger,point,foam,roller,skumrulle,massasjerulle",false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Trening,Treningsutstyr"
Vitaminer og mineraler,Folsyre,category,/3151/3151340/60432_TAKEDA_NYCOMED_AS_Nycoplus_folsyre_tab_400mc_1.290x418m.52x75!m.jpg,254 produkter,Folsyre,Folsyre,/kategorier/folsyre,filter,Skjønnhet og helse>Apotek>Kosttilskudd>Vitaminer og mineraler>Folsyre,1717733687541366784,13186,1917,Skjønnhet og helse,,Folsyre,13186,,false,2021-11-29T04:01:40.011Z,"Skjønnhet og helse,Apotek,Kosttilskudd,Vitaminer og mineraler"
Hagepynt,Fontene,category,/3114/3114125/733006.76x75!m.jpg,42 produkter,Fontene,Fontene,/kategorier/fontene,products,Hage og utemiljø>Hagepynt>Fontene,1717733687541366785,12974,1036,Hage og utemiljø,"fontene,hage,hagefontene,utefontene",Fontene,12974,"hage,fontene,hagefontene,utefontene",false,2021-11-29T04:01:40.011Z,"Hage og utemiljø,Hagepynt"
Kjøkkenapparater,Foodprosessor,category,/1556/1556536/foodprosessor.58x75!m.jpg,76 produkter,Foodprosessor,Foodprosessor,/kategorier/foodprosessor,products,Hjem og husholdning>Kjøkken>Kjøkkenapparater>Foodprosessor,1717733687541366786,11282,4280,Hjem og husholdning,"food processor,foodprosessorer,matberedare",Foodprosessor,11282,"food processor,foodprosessorer,matberedare",false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Kjøkken,Kjøkkenapparater"
false,Foreldre og barn,category,/2970/2970033/original.64x75!m.jpg,6634 produkter,Foreldre og barn,Foreldre og barn,/kategorier/foreldre-og-barn,categories,Foreldre og barn,1717733687542415360,11624,17164,false,"babyutstyr,barneutstyr",Foreldre og barn,11624,"barneutstyr,babyutstyr",false,2021-11-29T04:01:40.011Z,
Apotek,"Forkjølelse, feber og smerter",category,/2998/2998652/original.154x75!m.jpg,272 produkter,"Forkjølelse, feber og smerter","Forkjølelse, feber og smerter",/kategorier/forkjoelelse-feber-og-smerter,categories,"Skjønnhet og helse>Apotek>Forkjølelse, feber og smerter",1717733687542415361,12494,2953,Skjønnhet og helse,,"Forkjølelse, feber og smerter",12494,,false,2021-11-29T04:01:40.011Z,"Skjønnhet og helse,Apotek"
Tekstil,Forkle,category,/2885/2885821/original.64x75!m.jpg,46 produkter,Forkle,Forkle,/kategorier/forkle,products,Hjem og husholdning>Tekstil>Forkle,1717733687543463936,11977,1483,Hjem og husholdning,"bakeforkle,kjøkkenforkle",Forkle,11977,"kjøkkenforkle,bakeforkle",false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Tekstil"
Stereo og musikkanlegg,Forsterker,category,/71/71323/1084370936540vsx_d514_s_detailpage.160x75!m.jpg,264 produkter,Forsterker,Forsterker,/kategorier/forsterker,products,Lyd og bilde>HiFi>Stereo og musikkanlegg>Forsterker,1717733687543463937,130,3175,Lyd og bilde,"effektforsterker,plateforsterker,stereoforsterker",Forsterker,130,"stereoforsterker,effektforsterker,plateforsterker",false,2021-11-29T04:01:40.011Z,"Lyd og bilde,HiFi,Stereo og musikkanlegg"
Ballsport,Fotball,category,/1723/1723882/original.76x75!m.jpg,114 produkter,Fotball,Fotball,/kategorier/fotball,categories,Sport og friluftsliv>Sportsutstyr>Ballsport>Fotball,1717733687543463938,11700,1648,Sport og friluftsliv,,Fotball,11700,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Sportsutstyr,Ballsport"
Klær og sko,Fotballdrakt,category,/3160/3160077/original.54x75!m.jpg,435 produkter,Fotballdrakt,Fotballdrakt,/kategorier/fotballdrakt,products,Klær og sko>Fotballdrakt,1717733687543463939,13273,2797,Klær og sko,,Fotballdrakt,13273,,false,2021-11-29T04:01:40.011Z,Klær og sko
Fotball,Fotballer,category,/1723/1723885/original.76x75!m.jpg,14 produkter,Fotballer,Fotballer,/kategorier/fotballer,products,Sport og friluftsliv>Sportsutstyr>Ballsport>Fotball>Fotballer,1717733687544512512,11703,1449,Sport og friluftsliv,,Fotballer,11703,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Sportsutstyr,Ballsport,Fotball"
Samlekort,Fotballkort,category,/3176/3176339/i.42x75!m.jpg,54 produkter,Fotballkort,Fotballkort,/kategorier/fotballkort,filter,Hobby>Samlekort>Fotballkort,1717733687544512513,13314,2049,Hobby,,Fotballkort,13314,,false,2021-11-29T04:01:40.011Z,"Hobby,Samlekort"
Fotball,Fotballmål,category,/1723/1723886/original.106x75!m.jpg,10 produkter,Fotballmål,Fotballmål,/kategorier/fotballmal,products,Sport og friluftsliv>Sportsutstyr>Ballsport>Fotball>Fotballmål,1717733687544512514,11704,1166,Sport og friluftsliv,,Fotballmål,11704,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Sportsutstyr,Ballsport,Fotball"
Shorts til barn,Fotballshorts til barn,category,/3206/3206385/new-balance-liverpool-fc-fotballshorts-2018-19-hjemme-ms830011rdp_42_1.66x75!m.jpg,632 produkter,Fotballshorts til barn,Fotballshorts til barn,/kategorier/fotballshorts-til-barn,filter,Klær og sko>Barneklær>Bukse og shorts til barn>Shorts til barn>Fotballshorts til barn,1717733687545561088,13426,2797,Klær og sko,,Fotballshorts til barn,13426,,false,2021-11-29T04:01:40.011Z,"Klær og sko,Barneklær,Bukse og shorts til barn,Shorts til barn"
Sportssko og treningssko,Fotballsko,category,/2984/2984175/original.94x75!m.jpg,43 produkter,Fotballsko,Fotballsko,/kategorier/fotballsko,products,Klær og sko>Treningsklær>Sportssko og treningssko>Fotballsko,1717733687545561089,11419,1441,Klær og sko,,Fotballsko,11419,,false,2021-11-29T04:01:40.011Z,"Klær og sko,Treningsklær,Sportssko og treningssko"
Sportssko og treningssko til barn,Fotballsko til barn,category,/3217/3217340/i.184x75!m.jpg,20 produkter,Fotballsko til barn,Fotballsko til barn,/kategorier/fotballsko-til-barn,products,Klær og sko>Barneklær>Treningsklær til barn>Sportssko og treningssko til barn>Fotballsko til barn,1717733687545561090,13485,1129,Klær og sko,,Fotballsko til barn,13485,,false,2021-11-29T04:01:40.011Z,"Klær og sko,Barneklær,Treningsklær til barn,Sportssko og treningssko til barn"
Sokker,Fotballsokker,category,/3229/3229870/i.48x75!m.jpg,732 produkter,Fotballsokker,Fotballsokker,/kategorier/fotballsokker,filter,Klær og sko>Undertøy>Sokker>Fotballsokker,1717733687545561091,13569,4579,Klær og sko,,Fotballsokker,13569,,false,2021-11-29T04:01:40.011Z,"Klær og sko,Undertøy,Sokker"
Bordspill,Fotballspill,category,/3274/3274749/norditalia-stadium-family-fussballbord-norditalia-2529531.96x75!m.jpg,140 produkter,Fotballspill,Fotballspill,/kategorier/fotballspill,filter,Hobby>Bordspill>Fotballspill,1717733687546609664,13753,2066,Hobby,"bordfotball,foosball,fotballbord,fussball",Fotballspill,13753,"fussball,foosball,fotballbord,bordfotball",false,2021-11-29T04:01:40.011Z,"Hobby,Bordspill"
false,Foto og video,category,/2970/2970030/original.106x75!m.png,2226 produkter,Foto og video,Foto og video,/kategorier/foto-og-video,categories,Foto og video,1717733687546609665,118,14061,false,,Foto og video,118,,false,2021-11-29T04:01:40.011Z,
Elektro,Fotocelle og bevegelsessensor,category,/1555/1555018/bevegelsessensor.74x75!m.jpg,10 produkter,Fotocelle og bevegelsessensor,Fotocelle og bevegelsessensor,/kategorier/fotocelle-og-bevegelsessensor,products,Bygg og verktøy>Elektro>Fotocelle og bevegelsessensor,1717733687547658240,11268,1267,Bygg og verktøy,,Fotocelle og bevegelsessensor,11268,,false,2021-11-29T04:01:40.011Z,"Bygg og verktøy,Elektro"
Foto og video,Fotopapir,category,/2865/2865940/POLZ2X330F.76x75!m.jpg,149 produkter,Fotopapir,Fotopapir,/kategorier/fotopapir,products,Foto og video>Fotopapir,1717733687547658241,11910,2343,Foto og video,"instantfilm,kopipapir,printerpapir",Fotopapir,11910,"printerpapir,kopipapir,instantfilm",false,2021-11-29T04:01:40.011Z,Foto og video
Kroppspleie,Fotpleie,category,/2928/2928118/original.32x75!m.jpg,198 produkter,Fotpleie,Fotpleie,/kategorier/fotpleie,products,Skjønnhet og helse>Kroppspleie>Fotpleie,1717733687547658242,11655,1530,Skjønnhet og helse,"hudpleie,kroppspleie",Fotpleie,11655,"kroppspleie,hudpleie",false,2021-11-29T04:01:40.011Z,"Skjønnhet og helse,Kroppspleie"
Hud,Foundation,category,/2987/2987003/original.24x75!m.jpg,269 produkter,Foundation,Foundation,/kategorier/foundation,products,Skjønnhet og helse>Sminke>Hud>Foundation,1717733687548706816,11433,2294,Skjønnhet og helse,"base,brunkrem,sminke",Foundation,11433,"base,brunkrem,sminke",false,2021-11-29T04:01:40.011Z,"Skjønnhet og helse,Sminke,Hud"
Barn og ungdom,Fra 10 år,category,/3020/3020284/original.50x75!m.jpg,5012 produkter,Fra 10 år,Fra 10 år,/kategorier/fra-10-aar,filter,Bøker>Barn og ungdom>Fra 10 år,1717733687548706817,12647,4291,Bøker,,Fra 10 år,12647,,false,2021-11-29T04:01:40.011Z,"Bøker,Barn og ungdom"
Barn og ungdom,Fra 2 år,category,/3020/3020411/original.72x75!m.jpg,5012 produkter,Fra 2 år,Fra 2 år,/kategorier/fra-2-aar,filter,Bøker>Barn og ungdom>Fra 2 år,1717733687548706818,12649,4291,Bøker,,Fra 2 år,12649,,false,2021-11-29T04:01:40.011Z,"Bøker,Barn og ungdom"
Barn og ungdom,Fra 4 år,category,/3020/3020281/original.54x75!m.jpg,5012 produkter,Fra 4 år,Fra 4 år,/kategorier/fra-4-aar,filter,Bøker>Barn og ungdom>Fra 4 år,1717733687548706819,12644,4291,Bøker,,Fra 4 år,12644,,false,2021-11-29T04:01:40.011Z,"Bøker,Barn og ungdom"
Barn og ungdom,Fra 6 år,category,/3020/3020282/original.66x75!m.jpg,5012 produkter,Fra 6 år,Fra 6 år,/kategorier/fra-6-aar,filter,Bøker>Barn og ungdom>Fra 6 år,1717733687548706820,12645,4291,Bøker,,Fra 6 år,12645,,false,2021-11-29T04:01:40.011Z,"Bøker,Barn og ungdom"
Barn og ungdom,Fra 8 år,category,/3020/3020283/original.60x75!m.jpg,5012 produkter,Fra 8 år,Fra 8 år,/kategorier/fra-8-aar,filter,Bøker>Barn og ungdom>Fra 8 år,1717733687549755392,12646,4291,Bøker,,Fra 8 år,12646,,false,2021-11-29T04:01:40.011Z,"Bøker,Barn og ungdom"
Vinterjakke,Frakk,category,/3045/3045538/sel16064355_cdarksapphire_v187760.46x75!m.jpg,2313 produkter,Frakk,Frakk,/kategorier/frakk,filter,Klær og sko>Ytterjakke>Vinterjakke>Frakk,1717733687549755393,12767,16046,Klær og sko,,Frakk,12767,,false,2021-11-29T04:01:40.011Z,"Klær og sko,Ytterjakke,Vinterjakke"
Sport og friluftsliv,Friluftsliv,category,/3214/3214024/original.130x75!m.jpg,6803 produkter,Friluftsliv,Friluftsliv,/kategorier/friluftsliv,categories,Sport og friluftsliv>Friluftsliv,1717733687549755394,10294,18500,Sport og friluftsliv,,Friluftsliv,10294,,false,2021-11-29T04:01:40.011Z,Sport og friluftsliv
Sportsutstyr,Frisbeegolf,category,/3180/3180390/6c2dfc1fc5024e1cab6870403b937d38.102x75!m.png,56 produkter,Frisbeegolf,Frisbeegolf,/kategorier/frisbeegolf,products,Sport og friluftsliv>Sportsutstyr>Frisbeegolf,1717733687549755395,12996,1895,Sport og friluftsliv,"discgolf,diskgolf,golfdisc",Frisbeegolf,12996,"discgolf,diskgolf,golfdisc",false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Sportsutstyr"
Hårfjerning,Frisørsaks,category,/3103/3103649/rett-fris%C3%B8rsaks.108x75!m.jpg,5 produkter,Frisørsaks,Frisørsaks,/kategorier/frisoersaks,products,Skjønnhet og helse>Hårfjerning>Frisørsaks,1717733687550803968,12952,1126,Skjønnhet og helse,hårsaks,Frisørsaks,12952,hårsaks,false,2021-11-29T04:01:40.011Z,"Skjønnhet og helse,Hårfjerning"
Shorts,Fritids- og denimshorts,category,/3125/3125203/Screenshot_6.72x75!m.png,488 produkter,Fritids- og denimshorts,Fritids- og denimshorts,/kategorier/fritids-og-denimshorts,filter,Klær og sko>Bukse og shorts>Shorts>Fritids- og denimshorts,1717733687550803969,13034,1399,Klær og sko,,Fritids- og denimshorts,13034,,false,2021-11-29T04:01:40.011Z,"Klær og sko,Bukse og shorts,Shorts"
Shorts til barn,Fritids- og denimshorts til barn,category,/3206/3206393/i.54x75!m.jpg,278 produkter,Fritids- og denimshorts til barn,Fritids- og denimshorts til barn,/kategorier/fritids-og-denimshorts-til-barn,filter,Klær og sko>Barneklær>Bukse og shorts til barn>Shorts til barn>Fritids- og denimshorts til barn,1717733687550803970,13427,1101,Klær og sko,,Fritids- og denimshorts til barn,13427,,false,2021-11-29T04:01:40.011Z,"Klær og sko,Barneklær,Bukse og shorts til barn,Shorts til barn"
Bukse og shorts,Fritidsbukse,category,/3213/3213464/i.30x75!m.jpg,143 produkter,Fritidsbukse,Fritidsbukse,/kategorier/fritidsbukse,products,Klær og sko>Bukse og shorts>Fritidsbukse,1717733687551852544,10324,1359,Klær og sko,,Fritidsbukse,10324,,false,2021-11-29T04:01:40.011Z,"Klær og sko,Bukse og shorts"
Kjøkkenapparater,Frityrkoker,category,/1559/1559170/frityrkoker.82x75!m.jpg,61 produkter,Frityrkoker,Frityrkoker,/kategorier/frityrkoker,products,Hjem og husholdning>Kjøkken>Kjøkkenapparater>Frityrkoker,1717733687551852545,11304,1461,Hjem og husholdning,"deep fryer,fritering,fritert,frityr,frityrgryte,frityrgryter,frityrsteker,frityrsteking",Frityrkoker,11304,"frityrgryter,fritering,frityrsteking,fritert,frityrsteker,deep fryer,frityr,frityrgryte",false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Kjøkken,Kjøkkenapparater"
Hvitevarer,Fryser,category,/1687/1687386/original.96x75!m.jpg,224 produkter,Fryser,Fryser,/kategorier/fryser,products,Hvitevarer>Fryser,1717733687551852546,11495,5064,Hvitevarer,"freezer,fryseboks,fryseskap",Fryser,11495,"fryseboks,fryseskap,freezer",false,2021-11-29T04:01:40.011Z,Hvitevarer
