parent,title_no,internal_doc_type,image_url,description,title,title_phonetic,url,tags,path,_version_,internal_doc_id,popularity,root,alias,title_edge_ngram,id,alias_no,adult,last_modified,parents
Balkongmøbler,Cafésett,category,/2941/2941331/original.120x75!m.jpg,17 produkter,Cafésett,Cafésett,/kategorier/cafesett,products,Hage og utemiljø>Hagemøbler>Balkongmøbler>Cafésett,1711025782872080384,12117,1044,Hage og utemiljø,"balkong,balongsett,cafe,cafesett,kafe,kafesett,sett",Cafésett,12117,"cafesett,cafe,sett,kafesett,kafe,sett,balongsett,balkong,sett",false,2021-09-16T03:02:23.579Z,"Hage og utemiljø,Hagemøbler,Balkongmøbler"
Balkongmøbler,Caféstol,category,/2940/2940787/original.76x75!m.jpg,448 produkter,Caféstol,Caféstol,/kategorier/cafestol,filter,Hage og utemiljø>Hagemøbler>Balkongmøbler>Caféstol,1711025782872080385,12102,2021,Hage og utemiljø,"cafestol,hagemøbler,hagestol,kafestol,utemøbler",Caféstol,12102,"cafestol,hagemøbler,utemøbler,hagestol,kafestol",false,2021-09-16T03:02:23.579Z,"Hage og utemiljø,Hagemøbler,Balkongmøbler"
Turutstyr,Campingbord,category,/3261/3261283/10559310.86x75!m.jpg,83 produkter,Campingbord,Campingbord,/kategorier/campingbord,products,Sport og friluftsliv>Friluftsliv>Turutstyr>Campingbord,1711025782873128960,13695,1087,Sport og friluftsliv,turbord,Campingbord,13695,turbord,false,2021-09-16T03:02:23.579Z,"Sport og friluftsliv,Friluftsliv,Turutstyr"
Lykter til tur,Campinglykt,category,/3214/3214144/original.70x75!m.jpg,58 produkter,Campinglykt,Campinglykt,/kategorier/campinglykt,products,Sport og friluftsliv>Friluftsliv>Turutstyr>Lykter til tur>Campinglykt,1711025782873128961,13496,1198,Sport og friluftsliv,teltlykt,Campinglykt,13496,teltlykt,false,2021-09-16T03:02:23.579Z,"Sport og friluftsliv,Friluftsliv,Turutstyr,Lykter til tur"
Turutstyr,Campingstol,category,/3214/3214141/WEB_Image_speidersport-asivik-lite-folding-chair-o_-1689694292.70x75!m.jpg,165 produkter,Campingstol,Campingstol,/kategorier/campingstol,products,Sport og friluftsliv>Friluftsliv>Turutstyr>Campingstol,1711025782874177536,13359,1762,Sport og friluftsliv,"campingutstyr,fiskestol,turstol",Campingstol,13359,"turstol,fiskestol,campingutstyr",false,2021-09-16T03:02:23.579Z,"Sport og friluftsliv,Friluftsliv,Turutstyr"
Luer og hatter,Caps,category,/3071/3071698/original.86x75!m.jpg,605 produkter,Caps,Caps,/kategorier/caps,filter,Klær og sko>Accessories og tilbehør>Luer og hatter>Caps,1711025782874177537,12808,1391,Klær og sko,,Caps,12808,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Accessories og tilbehør,Luer og hatter"
Hodeplagg til barn,Caps til barn,category,/3155/3155089/Caps.112x75!m.jpg,21 produkter,Caps til barn,Caps til barn,/kategorier/caps-til-barn,products,Klær og sko>Barneklær>Accessories og tilbehør til barn>Hodeplagg til barn>Caps til barn,1711025782875226112,13221,1017,Klær og sko,,Caps til barn,13221,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Barneklær,Accessories og tilbehør til barn,Hodeplagg til barn"
Datakomponenter,Capture card,category,/142/142490/i_142490.98x75!m.jpg,16 produkter,Capture card,Capture card,/kategorier/capture-card,products,Data>Datakomponenter>Capture card,1711025782875226113,55,1490,Data,"opptakskort,streaming,tv-kort,video-kort",Capture card,55,"opptakskort,tv-kort,video-kort,streaming",false,2021-09-16T03:02:23.579Z,"Data,Datakomponenter"
Spillutstyr,Capture card og streaming,category,/1707/1707393/original.122x75!m.jpg,,Capture card og streaming,Capture card og streaming,/kategorier/capture-card?f[10800]=t,pointer,Gaming>Spillutstyr>Capture card og streaming,1711025782875226114,11671,1000,Gaming,,Capture card og streaming,11671,,false,2021-09-16T03:02:23.579Z,"Gaming,Spillutstyr"
Overdeler,Cardigan,category,/3057/3057752/vl14044041_ctotaleclipse_v177811melange.44x75!m.jpg,59 produkter,Cardigan,Cardigan,/kategorier/cardigan,products,Klær og sko>Overdeler>Cardigan,1711025782876274688,12799,1165,Klær og sko,,Cardigan,12799,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Overdeler"
Overdeler til barn,Cardigan til barn,category,/3182/3182923/i.88x75!m.jpg,27 produkter,Cardigan til barn,Cardigan til barn,/kategorier/cardigan-til-barn,products,Klær og sko>Barneklær>Overdeler til barn>Cardigan til barn,1711025782876274689,13355,1004,Klær og sko,,Cardigan til barn,13355,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Barneklær,Overdeler til barn"
Ansiktskrem,CC cream,category,/2992/2992757/original.30x75!m.jpg,1161 produkter,CC cream,CC cream,/kategorier/cc-cream,filter,Skjønnhet og helse>Ansiktspleie>Ansiktskrem>CC cream,1711025782877323264,12468,1536,Skjønnhet og helse,"cc,krem",CC cream,12468,"cc,krem",false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Ansiktspleie,Ansiktskrem"
Stereo og musikkanlegg,CD-spiller og kassettspiller,category,/69/69776/1085.300x72!m.jpg,34 produkter,CD-spiller og kassettspiller,CD-spiller og kassettspiller,/kategorier/cd-spiller-og-kassettspiller,products,Lyd og bilde>HiFi>Stereo og musikkanlegg>CD-spiller og kassettspiller,1711025782877323265,131,1164,Lyd og bilde,,CD-spiller og kassettspiller,131,,false,2021-09-16T03:02:23.579Z,"Lyd og bilde,HiFi,Stereo og musikkanlegg"
Kroppspleie,Cellulitter,category,/1703/1703798/original.60x75!m.jpg,26 produkter,Cellulitter,Cellulitter,/kategorier/cellulitter,products,Skjønnhet og helse>Kroppspleie>Cellulitter,1711025782881517568,11657,1027,Skjønnhet og helse,"hudpleie,kroppspleie",Cellulitter,11657,"kroppspleie,hudpleie",false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Kroppspleie"
Minnekort,CF-kort,category,/3000/3000410/original.96x75!m.jpg,466 produkter,CF-kort,CF-kort,/kategorier/cf-kort,filter,Data>Lagring>Minnekort>CF-kort,1711025782882566144,12527,2117,Data,,CF-kort,12527,,false,2021-09-16T03:02:23.579Z,"Data,Lagring,Minnekort"
Vin- og barutstyr,Champagnesabel,category,/2887/2887464/original.70x75!m.jpg,12 produkter,Champagnesabel,Champagnesabel,/kategorier/champagnesabel,products,Hjem og husholdning>Kjøkken>Vin- og barutstyr>Champagnesabel,1711025782882566145,11990,1051,Hjem og husholdning,"champagne,sabel,sjampanje",Champagnesabel,11990,"sjampanje,sabel,champagne,sabel",false,2021-09-16T03:02:23.579Z,"Hjem og husholdning,Kjøkken,Vin- og barutstyr"
Frø og kjerner,Chiafrø,category,/3155/3155663/A4071_Chiafron_urtekram_0220.313x558m.42x75!m.jpg,63 produkter,Chiafrø,Chiafrø,/kategorier/chiafroe,filter,Skjønnhet og helse>Apotek>Helsekost>Frø og kjerner>Chiafrø,1711025782883614720,13249,1026,Skjønnhet og helse,,Chiafrø,13249,,false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Apotek,Helsekost,Frø og kjerner"
Extensions,Clip-in extensions,category,/3117/3117687/537118-4032_01.32x75!m.jpg,88 produkter,Clip-in extensions,Clip-in extensions,/kategorier/clip-in-extensions,filter,Skjønnhet og helse>Hårpleie>Extensions>Clip-in extensions,1711025782883614721,12999,1126,Skjønnhet og helse,,Clip-in extensions,12999,,false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Hårpleie,Extensions"
Veske og PC-bag,Clutch,category,/2993/2993459/original.62x75!m.jpg,1265 produkter,Clutch,Clutch,/kategorier/clutch,filter,Klær og sko>Accessories og tilbehør>Veske og PC-bag>Clutch,1711025782884663296,11643,2093,Klær og sko,,Clutch,11643,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Accessories og tilbehør,Veske og PC-bag"
Hud,Concealer,category,/1677/1677672/original.22x75!m.jpg,167 produkter,Concealer,Concealer,/kategorier/concealer,products,Skjønnhet og helse>Sminke>Hud>Concealer,1711025782884663297,11436,1159,Skjønnhet og helse,"dekke,dekkstift,sminke,stift",Concealer,11436,"dekkstift,dekke,stift,sminke",false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Sminke,Hud"
Hud,Contouring,category,/3117/3117964/deborah-contouring-trio-palette-dark-1406-180-0002_1.76x75!m.jpg,24 produkter,Contouring,Contouring,/kategorier/contouring,products,Skjønnhet og helse>Sminke>Hud>Contouring,1711025782885711872,13006,1011,Skjønnhet og helse,,Contouring,13006,,false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Sminke,Hud"
Veske og PC-bag,Crossover-veske,category,/2993/2993430/original.58x75!m.jpg,1265 produkter,Crossover-veske,Crossover-veske,/kategorier/crossover-veske,filter,Klær og sko>Accessories og tilbehør>Veske og PC-bag>Crossover-veske,1711025782885711873,12475,2093,Klær og sko,,Crossover-veske,12475,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Accessories og tilbehør,Veske og PC-bag"
Vitaminer og mineraler,D-vitamin,category,/3151/3151289/995376-D3-vitamin-40-mcg-300dpipng-pearlx300.png.42x75!m.jpg,251 produkter,D-vitamin,D-vitamin,/kategorier/d-vitamin,filter,Skjønnhet og helse>Apotek>Kosttilskudd>Vitaminer og mineraler>D-vitamin,1711025782885711874,13177,1743,Skjønnhet og helse,,D-vitamin,13177,,false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Apotek,Kosttilskudd,Vitaminer og mineraler"
Stereo og musikkanlegg,D/A-konverter (DAC),category,/1593/1593191/DAC.94x75!m.jpg,21 produkter,D/A-konverter (DAC),D/A-konverter (DAC),/kategorier/d-a-konverter-dac,products,Lyd og bilde>HiFi>Stereo og musikkanlegg>D/A-konverter (DAC),1711025782886760448,11367,1335,Lyd og bilde,"analog,converter,dac,digital,to",D/A-konverter (DAC),11367,"dac,digital,to,analog,converter",false,2021-09-16T03:02:23.579Z,"Lyd og bilde,HiFi,Stereo og musikkanlegg"
Bilutstyr,DAB-adapter,category,/1599/1599446/original.40x75!m.jpg,30 produkter,DAB-adapter,DAB-adapter,/kategorier/dab-adapter,products,Bilutstyr>DAB-adapter,1711025782886760449,11389,2145,Bilutstyr,"bil,biladapter,bilradio,dab,dabadapter,dabradio,radio",DAB-adapter,11389,"dabadapter,dabradio,bil,biladapter,dab,radio,bilradio",false,2021-09-16T03:02:23.579Z,Bilutstyr
Lyd og bilde,DAB-radio og nettradio,category,/1830/1830069/original.54x75!m.jpg,169 produkter,DAB-radio og nettradio,DAB-radio og nettradio,/kategorier/dab-radio-og-nettradio,products,Lyd og bilde>DAB-radio og nettradio,1711025782903537664,221,2109,Lyd og bilde,"am,dab,dab pluss,dab+,fm,internettradio,klokkeradio,lommeradio,nettradio,reiseradio",DAB-radio og nettradio,221,"dab,dab+,dab pluss,fm,am,klokkeradio,internettradio,reiseradio,lommeradio,nettradio",false,2021-09-16T03:02:23.579Z,Lyd og bilde
Ansiktskrem,Dagkrem,category,/2992/2992714/original.68x75!m.jpg,1161 produkter,Dagkrem,Dagkrem,/kategorier/dagkrem,filter,Skjønnhet og helse>Ansiktspleie>Ansiktskrem>Dagkrem,1711025782904586240,12464,1536,Skjønnhet og helse,,Dagkrem,12464,,false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Ansiktspleie,Ansiktskrem"
Sofa,Dagseng,category,/3136/3136836/jot_1506537-01_Fs.166x75!m.png,181 produkter,Dagseng,Dagseng,/kategorier/dagseng,filter,Hjem og husholdning>Møbler>Sofa>Dagseng,1711025782904586241,13088,1192,Hjem og husholdning,daybed,Dagseng,13088,daybed,false,2021-09-16T03:02:23.579Z,"Hjem og husholdning,Møbler,Sofa"
Ryggsekk,Dagstursekk,category,/3098/3098123/original.448x800m.42x75!m.jpg,2584 produkter,Dagstursekk,Dagstursekk,/kategorier/dagstursekk,filter,Sport og friluftsliv>Bære og frakte>Ryggsekk>Dagstursekk,1711025782904586242,12927,6510,Sport og friluftsliv,,Dagstursekk,12927,,false,2021-09-16T03:02:23.579Z,"Sport og friluftsliv,Bære og frakte,Ryggsekk"
Klokke,Dameklokke,category,/3024/3024150/original.34x75!m.jpg,721 produkter,Dameklokke,Dameklokke,/kategorier/dameklokke,filter,Klær og sko>Accessories og tilbehør>Klokke>Dameklokke,1711025782905634816,12684,1858,Klær og sko,,Dameklokke,12684,,false,2021-09-16T03:02:23.579Z,"Klær og sko,Accessories og tilbehør,Klokke"
Gryter og panner,Dampkoker,category,/2951/2951606/original.72x75!m.jpg,1504 produkter,Dampkoker,Dampkoker,/kategorier/dampkoker,filter,Hjem og husholdning>Kjøkken>Gryter og panner>Dampkoker,1711025782905634817,12170,2614,Hjem og husholdning,,Dampkoker,12170,,false,2021-09-16T03:02:23.579Z,"Hjem og husholdning,Kjøkken,Gryter og panner"
Rengjøring,Dampvasker,category,/1707/1707330/original.110x75!m.jpg,43 produkter,Dampvasker,Dampvasker,/kategorier/dampvasker,products,Hjem og husholdning>Rengjøring>Dampvasker,1711025782905634818,11668,1581,Hjem og husholdning,"damp,dampvasker,vaske",Dampvasker,11668,"dampvasker,damp,vaske",false,2021-09-16T03:02:23.579Z,"Hjem og husholdning,Rengjøring"
Bilkamera,Dashbordkamera,category,/1561/1561334/dashbordkamera.106x75!m.jpg,53 produkter,Dashbordkamera,Dashbordkamera,/kategorier/dashbordkamera,products,Bilutstyr>Bilkamera>Dashbordkamera,1711025782906683392,11314,1456,Bilutstyr,"bilkamera,dashboardkamera,dashcam",Dashbordkamera,11314,"bilkamera,dashboardkamera,dashcam",false,2021-09-16T03:02:23.579Z,"Bilutstyr,Bilkamera"
Rengjøring - Interiør,Dashbordrens,category,/3236/3236327/i.18x75!m.jpg,13 produkter,Dashbordrens,Dashbordrens,/kategorier/dashbordrens,products,Bilutstyr>Bilpleie og rengjøring>Rengjøring - Interiør>Dashbordrens,1711025782906683393,13601,1035,Bilutstyr,,Dashbordrens,13601,,false,2021-09-16T03:02:23.579Z,"Bilutstyr,Bilpleie og rengjøring,Rengjøring - Interiør"
false,Data,category,/2970/2970036/original.108x75!m.jpg,13921 produkter,Data,Data,/kategorier/data,categories,Data,1711025782906683394,101,31707,false,datautstyr,Data,101,datautstyr,false,2021-09-16T03:02:23.579Z,
Data,Datakomponenter,category,/3200/3200060/579976-radeon-6900xt-6800xt-1260x709.88x75!m.jpg,2982 produkter,Datakomponenter,Datakomponenter,/kategorier/datakomponenter,categories,Data>Datakomponenter,1711025782907731968,11835,31113,Data,komponenter,Datakomponenter,11835,komponenter,false,2021-09-16T03:02:23.579Z,Data
Data,Datatilbehør,category,/2050/2050813/original.96x75!m.jpg,2184 produkter,Datatilbehør,Datatilbehør,/kategorier/datatilbehor,categories,Data>Datatilbehør,1711025782907731969,11837,6820,Data,,Datatilbehør,11837,,false,2021-09-16T03:02:23.579Z,Data
Sakprosa,Debatt og samfunn,category,/3020/3020492/original.50x75!m.jpg,4579 produkter,Debatt og samfunn,Debatt og samfunn,/kategorier/debatt-og-samfunn,filter,Bøker>Sakprosa>Debatt og samfunn,1711025782907731970,12654,1922,Bøker,,Debatt og samfunn,12654,,false,2021-09-16T03:02:23.579Z,"Bøker,Sakprosa"
Kjøkkenapparater,Dehydrator,category,/2895/2895951/original.86x75!m.jpg,60 produkter,Dehydrator,Dehydrator,/kategorier/dehydrator,products,Hjem og husholdning>Kjøkken>Kjøkkenapparater>Dehydrator,1711025782908780544,11846,1528,Hjem og husholdning,"frukt-,frukttørker,og,sopp-,sopptørker",Dehydrator,11846,"sopptørker,frukttørker,sopp-,og,frukttørker,frukt-,og,sopptørker",false,2021-09-16T03:02:23.579Z,"Hjem og husholdning,Kjøkken,Kjøkkenapparater"
Bilutstyr,Dekk,category,/3018/3018493/original.94x75!m.png,136 produkter,Dekk,Dekk,/kategorier/dekk,products,Bilutstyr>Dekk,1711025782908780545,12620,4000,Bilutstyr,"bildekk,dekk,hjul",Dekk,12620,"dekk,hjul,bildekk",false,2021-09-16T03:02:23.579Z,Bilutstyr
Hagestol,Dekkstol,category,/2942/2942707/original.64x75!m.jpg,448 produkter,Dekkstol,Dekkstol,/kategorier/dekkstol,filter,Hage og utemiljø>Hagemøbler>Hagestol>Dekkstol,1711025782908780546,12131,2021,Hage og utemiljø,,Dekkstol,12131,,false,2021-09-16T03:02:23.579Z,"Hage og utemiljø,Hagemøbler,Hagestol"
Interiør,Dekorasjon,category,/2967/2967712/original.66x75!m.jpg,320 produkter,Dekorasjon,Dekorasjon,/kategorier/dekorasjon,products,Hjem og husholdning>Interiør>Dekorasjon,1711025782909829120,11210,1728,Hjem og husholdning,,Dekorasjon,11210,,false,2021-09-16T03:02:23.579Z,"Hjem og husholdning,Interiør"
Kroppspleie,Deodorant,category,/3157/3157104/vichy_antiperspirant_deodorant_50ml_da.831x1024m.60x75!m.jpg,361 produkter,Deodorant,Deodorant,/kategorier/deodorant,products,Skjønnhet og helse>Kroppspleie>Deodorant,1711025782909829121,11656,1613,Skjønnhet og helse,"deo,duft,hudpleie,kroppspleie,parfyme",Deodorant,11656,"duft,deo,kroppspleie,parfyme,hudpleie",false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Kroppspleie"
Apotek,Diabetes,category,/3001/3001448/original.94x75!m.jpg,13 produkter,Diabetes,Diabetes,/kategorier/diabetes,categories,Skjønnhet og helse>Apotek>Diabetes,1711025782909829122,12530,1056,Skjønnhet og helse,,Diabetes,12530,,false,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Apotek"
Foto og video,Digitale bilderammer,category,/321/321587/336500.100x75!m.jpg,8 produkter,Digitale bilderammer,Digitale bilderammer,/kategorier/digitale-bilderammer,products,Foto og video>Digitale bilderammer,1711025782909829123,10030,1267,Foto og video,,Digitale bilderammer,10030,,false,2021-09-16T03:02:23.579Z,Foto og video
Foto og video,Digitalkamera,category,/407/407696/i_407696.112x75!m.jpg,84 produkter,Digitalkamera,Digitalkamera,/kategorier/digitalkamera,products,Foto og video>Digitalkamera,1711025782910877696,6,1912,Foto og video,"kamera,kompaktkamera",Digitalkamera,6,"kompaktkamera,kamera",false,2021-09-16T03:02:23.579Z,Foto og video
Trommesett,Digitalt trommesett,category,/1747/1747250/original.74x75!m.jpg,6 produkter,Digitalt trommesett,Digitalt trommesett,/kategorier/digitalt-trommesett,products,Lyd og bilde>Lydproduksjon og studio>Musikkinstrumenter>Trommesett>Digitalt trommesett,1711025782910877697,11726,1018,Lyd og bilde,"elektrisk,trommesett",Digitalt trommesett,11726,"elektrisk,trommesett",false,2021-09-16T03:02:23.579Z,"Lyd og bilde,Lydproduksjon og studio,Musikkinstrumenter,Trommesett"
Sexleketøy,Dildo,category,/3208/3208848/i.28x75!m.jpg,446 produkter,Dildo,Dildo,/kategorier/dildo,filter,Skjønnhet og helse>Sex og lyst>Sexleketøy>Dildo,1711025782911926272,13465,1356,Skjønnhet og helse,,Dildo,13465,,true,2021-09-16T03:02:23.579Z,"Skjønnhet og helse,Sex og lyst,Sexleketøy"
Skjermkabler,DisplayPort-kabel,category,/2991/2991869/original.84x75!m.jpg,140 produkter,DisplayPort-kabel,DisplayPort-kabel,/kategorier/displayport-kabel,filter,Data>Datatilbehør>Kabler (signal og datakabler)>Skjermkabler>DisplayPort-kabel,1711025782911926273,12458,1146,Data,,DisplayPort-kabel,12458,,false,2021-09-16T03:02:23.579Z,"Data,Datatilbehør,Kabler (signal og datakabler),Skjermkabler"
Trelast og byggevarer,Diverse byggevarer,category,/3143/3143423/i.162x75!m.jpg,40 produkter,Diverse byggevarer,Diverse byggevarer,/kategorier/diverse-byggevarer,products,Bygg og verktøy>Trelast og byggevarer>Diverse byggevarer,1711025782911926274,11413,2176,Bygg og verktøy,"isolasjon,trelast",Diverse byggevarer,11413,"isolasjon,trelast",false,2021-09-16T03:02:23.579Z,"Bygg og verktøy,Trelast og byggevarer"
Datatilbehør,Diverse datautstyr,category,/1777/1777762/original.178x75!m.jpg,78 produkter,Diverse datautstyr,Diverse datautstyr,/kategorier/diverse-datautstyr,products,Data>Datatilbehør>Diverse datautstyr,1711025782912974848,11774,1428,Data,,Diverse datautstyr,11774,,false,2021-09-16T03:02:23.579Z,"Data,Datatilbehør"
Elektro,Diverse elektromateriell,category,/1555/1555024/elektromateriell.70x75!m.jpg,45 produkter,Diverse elektromateriell,Diverse elektromateriell,/kategorier/diverse-elektromateriell,products,Bygg og verktøy>Elektro>Diverse elektromateriell,1711025782912974849,11092,1178,Bygg og verktøy,,Diverse elektromateriell,11092,,false,2021-09-16T03:02:23.579Z,"Bygg og verktøy,Elektro"
Fotball,Diverse fotballutstyr,category,/1723/1723887/original.112x75!m.jpg,18 produkter,Diverse fotballutstyr,Diverse fotballutstyr,/kategorier/diverse-fotballutstyr,products,Sport og friluftsliv>Sportsutstyr>Ballsport>Fotball>Diverse fotballutstyr,1711025782914023424,11491,1069,Sport og friluftsliv,"ballpumpe,draktsett,egentrening,fotball,fotballer,markeringsvest",Diverse fotballutstyr,11491,"fotballer,markeringsvest,ballpumpe,fotball,draktsett,egentrening",false,2021-09-16T03:02:23.579Z,"Sport og friluftsliv,Sportsutstyr,Ballsport,Fotball"
Tilbehør,Diverse foto- og videotilbehør,category,/1320/1320609/Canon-BG-E8.86x75!m.jpg,373 produkter,Diverse foto- og videotilbehør,Diverse foto- og videotilbehør,/kategorier/diverse-foto--og-videotilbehoer,products,Foto og video>Tilbehør>Diverse foto- og videotilbehør,1711025782914023425,11032,1377,Foto og video,batterigrep,Diverse foto- og videotilbehør,11032,batterigrep,false,2021-09-16T03:02:23.579Z,"Foto og video,Tilbehør"
Grilltilbehør,Diverse grillutstyr,category,/1080/1080614/category_11049_logo.100x75!m.jpg,36 produkter,Diverse grillutstyr,Diverse grillutstyr,/kategorier/diverse-grillutstyr,products,Hage og utemiljø>Terrasse og grill>Grilltilbehør>Diverse grillutstyr,1711025782915072000,11049,1176,Hage og utemiljø,,Diverse grillutstyr,11049,,false,2021-09-16T03:02:23.579Z,"Hage og utemiljø,Terrasse og grill,Grilltilbehør"
